ID,Nom,Arrondissemnt,Coor_x,Coor_y,Status,Dommages,Commentaire,Précision,Date
I989M7,Chapelle Saint-Martin ,Altkirch,7.38304355513534,47.4843310529449,bon,25.0,"travaux de restauration des enduits+couverture en cours, mousse verte au sol à l'intérieur",Chapelle Saint-Martin (chapelle du cimetière) (cad. 3 152) : classement par arrêté du 30 décembre 1991,2018-12-31
I6RWSF,Chapelle Saint-Martin,Altkirch,7.34255225530207,47.4729005685392,bon,40.0,entretenue,Chapelle (cad. 13 25) : inscription par arrêté du 11 juillet 1995,2018-12-31
IMXCY3,Château de Reinach,Altkirch,7.22466219001184,47.5979083101248,mauvais,,"menuiseries,couverture, grilles et élévations à restaurer. accès au château impossible ",Salon central au rez-de-chaussée et salon immédiatement adjacent au sud avec leur décor ; jardin ; trois portails à grilles en fer forgé (cad. 2 78) : inscription par arrêté du 6 mars 1990 - Façades et toitures du château ; cadran solaire en polyèdre dans le jardin (cad. 2 78) : classement par arrêté du 4 juillet 2000,
I5CPQI,Enceinte protohistorique de Britzgyberg,Altkirch,7.27294960692065,47.6741085539471,bon,35.0,vestiges archéo,"Totalité des vestiges, y compris le sol (cad. 13 1 à 19, 257 à 273) : inscription par arrêté du 22 décembre 1989, modifié par arrêté du 1er décembre 1995",2018-12-31
ISPGF8,Motte féodale,Altkirch,7.10869258525827,47.6206065975417,,70.0,,"Totalité des vestiges, y compris le sol (cad. 6 151) : inscription par arrêté du 6 janvier 1997",2018-12-31
I3RBOS,Hôtel de Ville,Altkirch,7.31687649681505,47.4927741980348,moyen,95.0,"restauration des enduits, rdc à restaurer (projet 2016) pour musées ? ",Hôtel de Ville (cad. 1 51) : inscription par arrêté du 21 mars 1996,2017-12-31
I52M53,Château,Altkirch,7.23946853101942,47.6586283292989,mauvais,0.0,"restauration de la couverture+ charpente+enduits, infiltration d'eau, pignon envahi par végétaux","Château avec sa terrasse ; parc du château, y compris les vestiges archéologiques qu'il recèle ; portail d'entrée avec sa grille en fer forgé (cad. 3 154, 157, 177, 158) : inscription par arrêté du 14 février 1996",2018-12-31
I1YOGZ,Parc de Reinach,Altkirch,7.22365265938518,47.5971030293029,moyen,10.0,chalet restaurer en 2015.hangar a charette en cours de restauration. glacier et grenier en périls,"Parc sur l'ensemble de son emprise, y compris le mur de clôture et les éléments architecturaux (cad. 1 370) : inscription par arrêté du 5 septembre 1996",2018-12-31
I8LTL1,Moulin Bas,Altkirch,7.26768966423594,47.6411800709934,moyen,,"restauration du pont à prévoir. Menuiseries, bardage, couverture défecteux","Totalité du bâtiment du moulin, y compris les installations techniques immeubles, ainsi que l'ensemble des systèmes d'amenée et d'évacuation d'eau (cad. 4 162, 183) : inscription par arrêté du 24 décembre 1997",
IXCFGF,Eglise catholique Saint-Sébastien,Altkirch,7.3085954782611,47.6436056872598,bon,10.0,"enduit très étanche, intérieur non visité (remontées capillaires?), couverture et EP refaites",Eglise (cad. 1 57) : inscription par arrêté du 10 février 1999,2018-12-31
IHU3YA,Chapelle Saint-Brice,Altkirch,7.42884201046687,47.5000622645325,bon,0.0,restaurée en 2014,La chapelle avec le bâtiment de la ferme (logis et partie agricole) et la totalité du sol de la parcelle (cad. 15 7) : inscription par arrêté du 9 mars 2006,2018-12-31
IX7HL2,"Ferme ""La Vacherie""",Altkirch,7.22618992886128,47.4478149279731,mauvais,15.0,bâtiment d'habitation:versement+flambement important+fissures. ferme:plancher à 85%dégradé,"La ferme en totalité, grange, étable et corps de logis (cad. B 106) : inscription par arrêté du 22 juin 2007",2018-12-31
IXN2UY,Maison et sa tour sur la muraille,Altkirch,7.23592108117656,47.6235979859768,bon,20.0,restauration complète 2014,"La maison et sa tour semi-circulaire intégrée à la muraille (cad. 01 330, cf plan annexé à l'arrêté) : inscription par arrêté du 12 novembre 2012",2018-12-31
IED5CG,Chapelle Saint-Brice,Altkirch,7.31250915991026,47.6115726571269,bon,5.0,travaux de restauration réalisé en 2016,"La chapelle Saint-Brice en totalité, sur sa parcelle assiette, réserve archéologique, sise route de Schwoben à Hausgauen (cad. 06 97) : inscription par arrêté du 24 septembre 2015",2018-12-31
