,id,name,Arrondissemnt,Coor_x,Coor_y,Status,Dommages,Commentaire,Précision,Date
34,IV38X3,Dorfhus,Mulhouse,7.41640916945551,47.728808491984,bon,20.0,restauration de la couverture+ charpente en 2016,"Façades, toitures et cave voûtée (cad. 1 18) : inscription par arrêté du 19 septembre 1991",2018-12-31
35,ICFKLC,Couvent d'Oelenberg,Mulhouse,7.21397622109039,47.7459591156879,moyen,,reprise structurelle à prévoir sous la chapelle,Maison (cad. HI 32) : inscription par arrêté du 15 novembre 1996,
36,I4G2MG,Monument funéraire de Catherine Kos,Mulhouse,7.23310340526814,47.7481429693089,moyen,50.0,entretien à poursuivre,"Château (cad. G 1138 à 1143, 1178 à 1180) : inscription par arrêté du 20 février 1997",2018-12-31
37,I0FW20,Cimetière israélite,Mulhouse,7.48095451468749,47.5236430851305,mauvais,0.0,non entretenu,Cimetière israélite (cad. 22 65) : inscription par arrêté du 4 novembre 1992,2018-12-31
38,IFV1IR,Tribunal d'Instance,Mulhouse,7.58521222990836,47.5922405231227,,40.0,,Façades et toitures sur la place avec retour sur les rues du Maréchal-Lyautey et de la Madeleine (cad. A 26) : inscription par arrêté du 18 août 1953,2018-12-31
39,I54E91,Tribunal de Grande Instance,Mulhouse,7.34236083203518,47.7523121423129,bon,,"Efflorescences grès, qq épaufrures et mousse >entretien courant façade et toiture à prévoir. ",Façade principale sans son attique ; hall d'entrée et escalier d'honneur avec sa cage (cad. 73 34a) : inscription par arrêté du 19 août 1992,2018-12-31
40,IMDHPC,Eglise médiévale Saint-Etienne,Mulhouse,7.33867097725948,47.7469908295058,moyen,,,Puits communal : classement par décret du 10 décembre 1927,2018-12-31
41,IOZ9OD,Chevalement du puits de mine Théodore,Mulhouse,7.32723462785576,47.8293308981912,bon,30.0,,"Ensemble des bâtiments, y compris les bâtiments anciens situés entre l'aile Nord et le Palais des Papes (cad. DK 75) : classement par arrêté du 2 décembre 1986",2018-12-31
42,IUSGGA,Eglise catholique Saints-Pierre-et-Paul,Mulhouse,7.39886094924398,47.7124669968948,mauvais,0.0,restauration pierre de tailles+ enduits à prévoir,Clocher-porche (cad. AE 56) : inscription par arrêté du 21 juillet 1996,2018-12-31
43,IHS5IQ,Distillerie Fernet-Branca,Mulhouse,7.56024164502205,47.5851192333219,défectueux,,,Cachot de Siparis (cad. B 47) : inscription par arrêté du 25 juillet 1979,2018-12-31
44,IFME3M,Salle des fêtes Grassegert,Mulhouse,7.23013754219982,47.7927132411163,bon,50.0,entretenue,"Manoir, ainsi que les communs (au sud-est) et la cour (cad. D 563) : classement par arrêté du 4 juin 1993",2018-12-31
45,I4JW98,Bâtiments de l'écluse de Kembs-Niffer,Mulhouse,7.5044197737923,47.7042858848916,mauvais,20.0,"Corrosion des fers à béton, éclatements des bétons.",La tour de commande et le bâtiment administratif réalisés par Le Corbusier pour l'écluse (cad. 29 162) : inscription par arrêté du 11 mars 2005,2018-12-31
46,IUQ72O,Vestiaire/bains-douches du puits Joseph Else,Mulhouse,7.22812372488252,47.7802689554285,bon,20.0,entretenu,Le vestiaire en totalité (cad. 35 293) : inscription par arrêté du 28 septembre 2005,2018-12-31
47,IAQ5P4,Remise de matériel d'incendie du puits Théodore,Mulhouse,7.3292398281603,47.8288481680017,bon,0.0,couverture restaurée en 2009,"La remise du matériel d'incendie, en totalité (cad. 30 173/56) : inscription par arrêté du 28 septembre 2005",2018-12-31
48,INHRBZ,Bâtiment annulaire,Mulhouse,7.34108627111216,47.7440676699743,bon,0.0,"fantômes du ferraillage apparents en sous-face balcon dernier niveau, légère carbonatation bétons",Le pan de toiture sur rue avec ses deux lucarnes (cad. C 472) : inscription par arrêté du 8 août 1966,2018-12-31
49,IOJJLC,Eglise catholique Saint-Etienne,Mulhouse,7.33652803482224,47.7437446821706,bon,,Entretien portes à prévoir-Quelques dégradations des parements int. et ext. Bon état général,Lavoir (cad. A 255) : inscription par arrêté du 6 avril 1981,
50,IQYB37,Bains Municipaux,Mulhouse,7.33485076315006,47.750821148965,moyen,20.0,Entretien couv.s&zing. à prévoir+reprises suite infiltrations toits terrasses-Nb travaux en régie,"L'établissement des bains en totalité, y compris les éléments immeubles par destination, les boiseries, ferronneries, vitraux, luminaires, les sols, les dispositifs techniques et tout autre élément de second oeuvre, ainsi que la chaudière à vapeur et le bâtiment annexe qui l'abrite avec sa cheminée (cad. KO 14) : inscription par arrêté du 21 février 2008",2018-12-31
51,I5L3X8,Château de Bollwiller,Mulhouse,7.25971279807971,47.8619046197897,bon,15.0,"mousse sur les ardoises, remontées de capillarités ponctuelles","Le château en totalité et l'ensemble formant la tour d'entrée d'origine médiévale et le terrain d'assiette historique avec ses anciennes douves (cad. 07 456, 458, 482, 483) : inscription par arrêté du 19 novembre 2007",2018-12-31
52,IQKTV9,"Monument commémoratif ""Schweissdissi""",Mulhouse,7.34773644030195,47.7429358200421,bon,40.0,"Légère altération de surface du bronze par endroits, soudures disgracieuses aux genoux","La statue monumentale, y compris son piédestal composé de rochers (cad. MZ 46) : inscription par arrêté du 4 mars 2008",2018-12-31
53,IX1Z1X,"Maison ""Landwerlin""",Mulhouse,7.3154713742296,47.695530001376,mauvais,0.0,"restauration couverture-menuiseries- maçonneries, pas d'affectation",Façades et toitures en totalité ; intérieurs en totalité (cad. 01 36) : inscription par arrêté du 6 février 2009,2018-12-31
54,IO7A9U,Château,Mulhouse,7.4765887050379,47.5240328574726,moyen,,"travaux de restauration couverture, enduit, menuiseries, maçonneries à prévoir",La maison canoniale en totalité (cad. CK 1558) : inscription par arrêté du 10 décembre 2007,2012-09-25
55,IJT8GX,Réfectoire usine DMC,Mulhouse,7.31570789243972,47.7486244588954,,15.0,,L'hôtel en totalité (cad. PE 161) : inscription par arrêté du 12 juin 2009,2018-12-31
56,I9JBN5,Chapelle Sainte-Anne du Prieuré Saint-Bernard,Mulhouse,7.50843432994178,47.7875982952128,bon,0.0,vérification vitraux,"Lucarne, façade sur rue et toiture (cad. B 1116) : inscription par arrêté du 2 juillet 1997",2018-12-31
57,IO0PU2,Maison dîmière,Mulhouse,7.395449596629829,47.63141724901409,,0.0,,,2018-12-31
