,id,name,Arrondissemnt,Coor_x,Coor_y,Status,Dommages,Commentaire,Précision,Date
10,IRBJLN,Maison,Molsheim,7.43890430047451,48.4787561238248,bon,10.0,"Fenêtre bois, rejet d'eau en aluminium, pan de bois sans traitement",Croix de chemin (cad. A 433) : inscription par arrêté du 29 avril 1999,2018-12-31
11,IBPFBA,Puits à six seaux,Molsheim,7.4400761999582,48.4774901341873,bon,0.0,Traitement biocide à prévoir,Façades et toitures : inscription par arrêté du 30 mars 1944,2018-12-31
12,IU69N7,Puits Renaissance,Molsheim,7.43954660775206,48.4789921618261,bon,80.0,,Eglise : inscription par arrêté du 25 janvier 1929,2018-12-31
13,II03D7,Enceinte fortifiée,Molsheim,7.44244729695982,48.4775594812514,mauvais,20.0,Certaines portions des remparts sont sur des parcelles privatisée et en mauvais état,"Les tours des remparts : a- porte basse, b- porte haute, c- arrière-porte : classement par arrêté du 3 juillet 1900 - L'enceinte fortifiée en totalité, comprenant les éléments suivants (cf plan annexé à l'arrêté) : la Muraille (visible et reconstituée) ; les Tours de flanquement ; le Mur de contrescarpe (visible et reconstitué) ; le Fossé (visible et reconstitué) et son assiette ; les accès ; les ponts (cad. 001 87, 88A, 88B, 101 à 104, 127, 128, 131, 133, 139, 140, 143 à 147, 152, 155, 199A, 199B, 200, 203, 204, 209, 210, 215, 241, 251, 287, 295, 296, 299, 300, 310, 312 à 314, 318, 323 ; 002 80 à 83, 108, 109, 310 ; 009 13, 14, 17, 160, 378, 452, 498, 560) : inscription par arrêté du 9 août 2012",2018-12-31
14,INS7SJ,Ruines du château de Salm ,Molsheim,7.14030203059811,48.4531465026146,moyen,20.0,,Château (ruines) : classement par arrêté du 6 décembre 1898,2018-12-31
15,I6MTO4,Cimetière mennonite,Molsheim,7.14957539762869,48.4569869618591,moyen,15.0,,Cimetière mennonite (cad. 26 48B) : inscription par arrêté du 21 décembre 1984,2018-12-31
16,IL8R4J,Ancienne ferme mennonite,Molsheim,7.14758452807412,48.4565421004134,moyen,65.0,"Enduit extérieur très lacunaire, maçonnerie grès exposée, menuiseries vétustes",Façades et toitures à l'exception du corps de bâtiment en retour d'équerre à l'ouest ; caves voûtées (cad. 26 63) : inscription par arrêté du 5 décembre 1984,2018-12-31
17,I0AGOA,Château Bourcart,Molsheim,7.53340119333919,48.5606184106983,moyen,,"Extérieur très cimenté, grosses efflorescences","Portail d'entrée du château, façades et toitures du château et des dépendances, portail d'entrée du parc et l'ensemble formé par le pont et les deux pavillons dans le parc (cad. 2 13, 20) : inscription par arrêté du 1er octobre 1986",2016-12-31
18,I90NZ7,Porte de la Bruche,Molsheim,7.53068327495584,48.5617514178035,bon,50.0,,"Le château, à l'exception des parties classées : inscription par arrêté du 6 janvier 1926 - Les façades, les toitures, la salle des gardes, la chapelle et l'enceinte : classement par arrêté du 27 avril 1927",2018-12-31
19,IJCHW3,Tour de fortifications,Molsheim,7.53078153091935,48.5621241972038,bon,40.0,,"En totalité, les parties bâties et non bâties de la villa, avec les terrasses qui l'entourent, la piscine et les jardins, la maison de concierge, le parc et le domaine (cad. AW 6, 7p, cf plan annexé à l'arrêté) : inscription par arrêté du 19 septembre 2013",2018-12-31
20,I3BAFU,Puits,Molsheim,7.50613499563623,48.5861921867909,bon,10.0,encrassement+fût comblé avec terre et plantes,Façades et toiture : inscription par arrêté du 22 mars 1934,2018-12-31
21,I3TEYJ,Eglise protestante Saint-Laurent,Molsheim,7.48721617439338,48.5249767418835,bon,10.0,Intérieurs non vus.Encrassement + développement cryptogamique.,Porte : classement par arrêté du 14 avril 1932,2018-12-31
22,I83Q2D,Menhir,Molsheim,7.51531728113254,48.5311248309336,bon,30.0,Restauré en 2016,,2018-12-31
23,I69ZRY,Puits,Molsheim,7.48571829009607,48.5246879612419,moyen,100.0,Grès à consolider. Nombreuses desquamations.,Puits daté de 1605 : inscription par arrêté du 3 juin 1932,2018-12-31
24,IH5YAY,Crucifix,Molsheim,7.566044533754116,48.52204036846529,bon,10.0,peinture étanche cloquée sur le piédestal,Crucifix : inscription par arrêté du 28 juillet 1937,2018-12-31
25,I7AKXU,Château d'Urendorf,Molsheim,7.56405603944182,48.5638813917369,moyen,3.0,"Int. pas vus. Décollements, voies d'eau et efflorescences sur enduits + couverture vétuste",Halles (anciennes) : inscription par arrêté du 26 mars 1934,2018-12-31
26,I5TBMV,Sommet et musée du Donon,Molsheim,7.163100977162795,48.51155794125465,moyen,40.0,,Musée du Donon : classement par arrêté du 6 décembre 1898 ; Sommet du Mont Donon délimité par une teinte rose sur le plan annexé au dossier : classement par arrêté du 26 juin 1934,2018-12-31
27,IEGE1B,Eglise catholique Saint-Martin,Molsheim,7.43221808408142,48.5352488500682,bon,80.0,légères épaufrures,"Le château et le domaine en totalité, à savoir le château, ses dépendances, son parc et ses jardins (cad. B 358 : château et communs, 347, 348, 354 : dépendances, 255, 342, 352, 353, 355 à 357, 359, 360, 367 : parc et jardins) : inscription par arrêté du 12 septembre 2005",2018-12-31
28,IBDBVD,Etablissement régional du matériel de l'armée,Molsheim,7.42342129780199,48.5327979506362,bon,36.0,,Château (restes) : inscription par arrêté du 23 juin 1933,2018-12-31
29,I8UDZE,Banc-reposoir napoléonien,Molsheim,7.46973610167233,48.6785210349974,,,,Banc-reposoir napoléonien (cad. 2 231) : inscription par arrêté du 9 mai 1988,
30,ISFZQD,Banc-reposoir napoléonien,Molsheim,7.45193241121886,48.6800537686631,,,,Banc-reposoir napoléonien (cad. 3 74) : inscription par arrêté du 9 mai 1988,
31,IM14TZ,Maison,Molsheim,7.48857566184098,48.6213060789511,bon,10.0,efflorescences parties basses,"Les façades à l'exclusion de la toiture ; la porte intérieure surmontée d'une étoile de David au rez-de-chaussée ; les plafonds à la française de deux pièces du premier étage (cad. A 2131, 2132, 2134, 2249) : inscription par arrêté du 28 août 1974",2018-12-31
32,I8ZYZR,Kloesterlé Chapelle de l'ancien prieuré,Molsheim,7.38506453743159,48.4933259020285,bon,5.0,Restauré en 2014,"La chapelle en totalité, ainsi que le sol de la parcelle et les vestiges qu'elle contient (cad. 8 14, cf plan annexé à l'arrêté) : inscription par arrêté du 18 mars 2014",2018-12-31
33,IHGD3A,Château Guirbaden (ruines),Molsheim,7.36951382975833,48.4936601431592,péril,20.0,Donjon et citadelle très instables - risques d'effondrement - fermé à la visite,L'ancienne église (cad. C3 734) : classement par arrêté du 13 juin 2003,2018-12-31
34,IVQ8Q3,Boucheries (grandes),Molsheim,7.49257512934733,48.5417207706009,moyen,10.0,Int. non vus. Décollement couche finition chaux sur enduit ciment. Humidité sous-face balcon.,Boucheries (Grandes) : classement par arrêté du 12 août 1920,2018-12-31
35,IK205L,Cour d'Altorf (ancienne),Molsheim,7.48915731578888,48.5410505200251,moyen,25.0,Desquamations + épaufrures,Ossuaire (ancien) attenant à l'église (cad. E 176) : inscription par arrêté du 23 novembre 1987,2018-12-31
36,I12C8C,Chartreuse (ancienne),Molsheim,7.48969082634174,48.5425365545208,moyen,20.0,,La niche en pierre avec statue de la Vierge encastrée dans la façade : classement par arrêté du 10 octobre 1927,2012-12-31
37,IA5SLX,Croix du cimetière (grande),Molsheim,7.49543120730816,48.5403954793765,bon,10.0,,Façade et toiture : inscription par arrêté du 9 juin 1932,2016-12-31
38,IMPECA,Eglise des Jésuites (ancienne),Molsheim,7.49587692139164,48.5403703707183,bon,40.0,,Eglise des Jésuites (ancienne) : classement par arrêté du 25 avril 1939,2016-12-31
39,IOMCQV,Mont des Oliviers,Molsheim,7.4965794058,48.5404999550735,mauvais,40.0,"Manques et épaufrures, graves desquamations, végétation, important développement cryptogamique",Porte dite de l'Horloge avec les deux tours qui l'encadrent : classement par arrêté du 31 mars 1916,2018-12-31
40,ILF456,Maison,Molsheim,7.49311873868976,48.5414850740172,bon,10.0,"1A, volets manquants_1B,volet roulant au RDCHremontées capillaires, caniveau pavés rejaillissement",La façade sur la place (cad. AL 627) : inscription par arrêté du 9 décembre 1985,2018-12-31
41,IB7412,Maison,Molsheim,7.49076312651111,48.5422865941667,bon,0.0,"Joint du grès et remontée capillaires, linteau grès fissuré, couvertines en plomb inexistantes",Façade et toiture ; enseigne sculptée représentant le Renard : inscription par arrêté du 13 mars 1944,2018-12-31
42,I6NKCH,Maison,Molsheim,7.49054746207267,48.5423687679573,moyen,30.0,Enduit ciment+enrobé+peinture étanche. PDT à consolider (desquamations + fissures),La façade : inscription par arrêté du 11 décembre 1925,2018-12-31
43,ICYH60,Maison,Molsheim,7.49241503448873,48.5431876615002,bon,,"Oriel sur l'angle, traitement des boiseries et du pan de bois à prévoir",Façades et toitures : inscription par arrêté du 18 juin 1929,2018-12-31
44,IINE9H,Maison,Molsheim,7.49213213600896,48.5409519793178,bon,90.0,"Volets roulants et caisson apparent, au deuxième niveau en façade sur rue. Maison à pdb _jardinières",Les façades (cad. YM 8) : inscription par arrêté du 28 août 1988,2018-12-31
45,I6VQ1Z,Maison,Molsheim,7.49228809983117,48.5411430927471,moyen,2.0,"Dégradation en sous face de balcon en grès, pas d'étanchéité, une menuiserie neuve au rez-de-chaussé","Façade et toiture sur rue, porte Renaissance sur cour : inscription par arrêté du 18 juin 1929",2018-12-31
46,I6BOOH,Enceinte médiévale,Molsheim,7.49486610839441,48.5444752727285,moyen,2.0,,"Enceinte médiévale de la ville (vestiges du mur) (cad. 1 206, 216/206, 221/205, 222/33, 223/65, 224/78, 229/206, 235/206, 239/206, 240/206 ; 2 60 ; 3 95/79, 256 ; 4 113/56, 114/55, 115/88, 118/56, 128/55, 129/55, 133/55 ; 5 88/35, 89/37, 90/47, 91/54 ; 17 110/3, 112/76, 115/76, 162/5, 164, 165) : inscription par arrêté du 6 février 1989",2018-12-31
47,IH42PK,Tour des Forgerons,Molsheim,7.49201430463215,48.5403595806879,moyen,,Enduit défectueux. Couverture à réviser.,Eglise : classement par arrêté du 20 juillet 1908,2018-12-31
48,IAIJWB,Chapelle Saint-Jacques,Molsheim,7.47162310419948,48.5352731847474,mauvais,20.0,"Intérieurs non vus. Couverture défectueuse, probables voies d'eau, tags, enduits à reprendre","Ensemble du village, ainsi que la totalité des parcelles (sol et sous-sol) sur lesquelles il est situé (cad. 1996 B 732 à 734, 1091) : inscription par arrêté du 26 février 1996",2018-12-31
49,I9ISWB,Chapelle Saint-Wendelin,Molsheim,7.43893092400308,48.5398010697033,moyen,30.0,"Intérieurs non vus. Reprises ciment étendues, couverture à réviser.",Chapelle Saint-Wendelin (cad. 15 13) : inscription par arrêté du 2 novembre 1977,2018-12-31
50,IARNP7,Château de Rohan (ancien),Molsheim,7.45383014107501,48.5363136420648,moyen,5.0,"Nombreuses efflorescences, dégradations plus ou moins profondes de la PDT, volets vétustes",Façades et toitures (cad. E 2202/1353) : inscription par arrêté du 24 février 1976,2018-12-31
51,I57O5C,Hôtel de Ville,Molsheim,7.4561262895249,48.5391952622208,moyen,30.0,"Beffroi à restaurer (essentes à remplacer, balustrade bois à reprendre)","Façade principale, toiture et beffroi : inscription par arrêté du 21 avril 1934",2018-12-31
52,IJB7HO,Porte de la Ville (ancienne),Molsheim,7.45775274272628,48.5382262757079,bon,40.0,Soubassement à consolider,Eglise : classement par liste de 1862,2018-12-31
53,I4JEO5,Synagogue,Molsheim,7.45285514636357,48.5395852142342,moyen,,,"Façades, toitures ainsi que le mur de clôture (cad. 3 100) : inscription par arrêté du 8 octobre 1984",2018-12-31
54,ICK8TT,Camp du Struthof,Molsheim,7.25576086529956,48.4500303836782,moyen,50.0,,Menhir dit La Pierre qui Pousse (cad. A 30) : inscription par arrêté du 22 novembre 1979,2018-12-31
55,IBJOWG,Eglise catholique Saint-Florent,Molsheim,7.34150975049975,48.5431014156058,moyen,80.0,,Fontaine : inscription par arrêté du 19 mars 1927,2018-12-31
56,I68ANZ,Château de Hohenstein (ruines),Molsheim,7.31057390600999,48.5674341208781,mauvais,50.0,,Façade : classement par arrêté du 10 août 1912,2018-12-31
57,IWRCBE,Château du Nideck (ruines),Molsheim,7.2828433635395,48.5796342474492,moyen,50.0,,"Les remparts, ainsi que l'escarpe et la contrescarpe, les demi-lunes, les redoutes et les redans et les autres défenses isolées faisant partie de l'enceinte fortifiée : classement par arrêté du 14 mars 1944",2018-12-31
58,IMKKAR,Château Ringelsbourg (ruines),Molsheim,7.32116124508647,48.562945063556,moyen,50.0,,Château Ringelsboug (ruines) : classement par arrêté du 6 décembre 1898,2018-12-31
59,I6D13I,Fortifications gallo-romaines sur le Ringelsberg (restes),Molsheim,7.31376885487849,48.5734065011346,moyen,0.0,,"Inscrit MH le 31/12/2015. Le phare de Kéréon, en totalité, y compris son soubassement, situé en mer d'Iroise, sur la roche Men-Tensel dans le passage du Fromveur au sud-est de l'île d'Ouessant (Finistère), sur le domaine public maritime non cadastré, coordonnées géographiques : 48°26'240'' N  05°0'543'' W : classement par arrêté du 20 avril 2017.",2018-12-31
60,IZVLHR,Château,Molsheim,7.49045820796262,48.6011813026127,bon,20.0,Escalier intérieur non vu,Façades et toitures (cad. AB 324) : inscription par arrêté du 15 octobre 1982 ; Escalier intérieur avec sa rampe à balustres (cad. AB 324) : classement par arrêté du 15 octobre 1982,2018-12-31
61,IVFRLG,Château de Birkenfels (ruines),Molsheim,7.38422159702388,48.429535083566,moyen,0.0,,Château de Birkenfels (ruines) (cad. A 85) : classement par arrêté du 16 novembre 1984,2018-12-31
62,IL7UNI,Château de Lutzelbourg (ruines),Molsheim,7.40813847002699,48.4614693211284,péril,,élévations à plusieurs niveaux instables et menaces de chutes,Croix du 12s : inscription par arrêté du 10 octobre 1927,2018-12-31
63,I3M8GY,Château de Rathsamhausen (ruines),Molsheim,7.40678921603447,48.460916355212,mauvais,,fissures structurelles inquiétantes,Château de Rathsamhausen (ruines) (cad. A 113) : inscription par arrêté du 30 décembre 1985,2018-12-31
64,ILLQ1O,Monastère de Sainte-Odile,Molsheim,7.4050621732438,48.4375668013612,bon,30.0,,"Chapelle Sainte-Odile, chapelle de la croix, bibliothèque, sculptures du cloître, chapelle des Larmes, chapelle des Anges : classement par liste de 1840 - Eglise conventuelle Sainte-Odile (cad. 17 1 ) : classement par arrêté du 22 juillet 1997",2018-12-31
65,IQTMCG,Mur païen,Molsheim,7.40390592055121,48.4363665550587,mauvais,40.0,,"Eglise, y compris la terrasse Sud et son mur de soutènement (cad. AI 148) : inscription par arrêté du 8 avril 1993",2018-12-31
66,IIS12X,Pierre druidique,Molsheim,7.40108031621285,48.4260195396867,bon,,,Pierre druidique : classement par liste de 1862,2018-12-31
67,IV54EG,Eglise catholique de l'Assomption-de-la-Vierge,Molsheim,7.44064221360567,48.5060716362852,bon,2.0,,Eglise Saint-Folquin : inscription par arrêté du 20 juillet 1945,2018-12-31
68,IHNWNJ,Eglise catholique Saint-Etienne,Molsheim,7.46651678344765,48.4954669988506,bon,50.0,Restauré en 2016,"Eglise, à l'exception de la sacristie du 19s (cad. 02 137) : classement par arrêté du 8 février 1990",2018-12-31
69,I88PV5,Eglise Saints-Pierre-et-Paul,Molsheim,7.47060393192411,48.4967926698432,bon,10.0,,Parties subsistantes (cad. C 59) : classement par arrêté du 21 février 1983 ; Parties subsistantes (cad. C 62) : inscription par arrêté du 21 février 1983,2018-12-31
70,IPPDKU,Maison,Molsheim,7.46603069813852,48.4950914321725,bon,20.0,Pierre de taille du portail à consolider (desquamations),Palais (cad. BJ 99) : inscription par arrêté du 29 mars 1994,2018-12-31
71,IANLRS,Maison romane,Molsheim,7.46393643213269,48.4953568790296,bon,0.0,,Maison romane : classement par arrêté du 25 juillet 1921,2018-12-31
72,I9C0LT,Maison,Molsheim,7.46473218369971,48.4955335263261,bon,20.0,,Façade (cad. 1397p) : classement par arrêté du 24 novembre 1921,2018-12-31
73,ICFAAS,Maison,Molsheim,7.46704291539021,48.4960006852256,bon,,"Efflorescences parties basses, enduit cimenté à purger en pied de mur","L'église (cad. AH 248) et son annexe (cad. AH 247) , en totalité : classement par arrêté du 23 novembre 2009",2018-12-31
74,IS4GY2,Maison,Molsheim,7.47088516898818,48.4964373498693,bon,30.0,,"L'ancienne filature, à savoir le bâtiment de la Grande Fabrique et le bâtiment des machines (cad. AL 151) : inscription par arrêté du 11 avril 2003",2018-12-31
75,I2DYG2,Maison,Molsheim,7.46459519743447,48.4954986853309,bon,10.0,Pan de bois à entretenir,Les ruines de l'abbaye : classement par arrêté du 6 octobre 1902 - Les restes de l'ancien cloître (cad. 1423) : inscription par arrêté du 23 novembre 1940,2018-12-31
76,IZUTS1,Puits ,Molsheim,7.46895788392367,48.4961916530287,moyen,30.0,,Eglise : classement par arrêté du 20 octobre 1920,2018-12-31
77,IA8OV4,Remparts et quatre anciennes portes,Molsheim,7.4650475976158,48.4935921887966,moyen,0.0,,Eglise : classement par arrêté du 21 septembre 1907,2018-12-31
78,I7VZ52,Abbaye de Niedermunster (ruines),Molsheim,7.41072485808552,48.4358860338616,bon,0.0,Restauré 2017-2018,Eglise Saint-Vincent (ancienne) (cad. BV 21) : inscription par arrêté du 2 juillet 1987,2018-12-31
79,IV4ASU,Chapelle Saint-Jacques,Molsheim,7.41613061682656,48.4351886536696,moyen,0.0,"couverture vétuste, façades à rejointoyer, salissures, mousses. Int non vus.",Chapelle Saint-Jacques (ruines) : classement par arrêté du 6 décembre 1898,2018-12-31
80,IB33X1,Chapelle Saint-Nicolas,Molsheim,7.41252805789634,48.43726178403138,moyen,50.0,,Cathédrale et cloître : classement par liste de 1862,2007-09-12
81,IDJQZ8,Château,Molsheim,7.49558215878889,48.5945460675817,mauvais,30.0,,Façades et toitures (cad. D 378) : inscription par arrêté du 8 mars 1982,2018-12-31
82,IGU6ZT,Eglise protestante,Molsheim,7.49867386737427,48.5932315961603,moyen,20.0,Int. non vus. Zone de marnage très haute. Soubassement pulvérulent.,Clocher : classement par arrêté du 9 novembre 1893,2018-12-31
83,IO0ETJ,Chemin de croix,Molsheim,7.40931077141436,48.5507300454065,mauvais,,Bas-relief en grès en péril (ouvrage cimenté + peinture plastique > à dérestaurer en urgence),Porte et fenêtre du 16e siècle (cad. I 283 à 285) : inscription par arrêté du 28 octobre 1963,2018-12-31
84,I11HFN,Eglise catholique,Molsheim,7.4030142,48.5492795,bon,30.0,,Baptistère gothique : inscription par arrêté du 28 juillet 1937,2018-12-31
85,IEG7XO,Fortifications (anciennes),Molsheim,7.4438119,48.6202696,moyen,30.0,Remparts en cours de restauration (programme d'insertion) - Niedertor en mauvais état,L'hôtel en totalité (cad. HA 24) : classement par arrêté du 19 avril 2005,2018-12-31
86,IP4VA9,Ruines du château de Wangenbourg ,Molsheim,7.31412599312692,48.6206528745432,bon,20.0,,"Eglise (cad. B 1556) , ainsi que la galerie, les façades et les toitures de son ermitage (cad. B 1557) : inscription par arrêté du 23 février 1994",2018-12-31
87,I8N2ZH,Ancien monastère d'Obersteigen,Molsheim,7.30616643486998,48.6423131196631,moyen,,"façades à restaurer, joints lavés, désordres maçonneries, salissures, mousses",Eglise : classement par arrêté du 20 février 1907,2018-12-31
88,I0A6Z4,Château (restes de l'ancien),Molsheim,7.44599020688378,48.6377500706776,bon,0.0,légères efflorescences,Porte d'entrée : inscription par arrêté du 29 avril 1931 ; Tour ronde : inscription par arrêté du 3 juin 1932,2018-12-31
89,I61OZB,Cimetière protestant,Molsheim,7.4497823730425,48.632328145331,mauvais,5.0,"épaufrures, desquamations, développement cryptogamique, comblement de baies",Arcade : inscription par arrêté du 27 juin 1928,2018-12-31
90,ION8LO,Fontaine (DEMOLIE),Molsheim,7.4462728,48.6373419,,15.0,,"Villa des Cigales, y compris l'emprise foncière de l'ancien jardin avec la fabrique subsistante, 51 (anciennement 35) rue des Moulins (cad. BH 367) ; façades et toitures de la villa Margot, 57 (anciennement 37) rue des Moulins (cad. BH 366) : inscription par arrêté du 30 juillet 1997",
91,IL5SCX,Maison,Molsheim,7.44901307361524,48.6366242738513,bon,80.0,,Eglise : classement par arrêté du 9 août 1941,2018-12-31
92,I66ZSH,Maison,Molsheim,7.44890511463834,48.6370017355316,bon,,,Façade avec oriel et toiture : inscription par arrêté du 29 avril 1931,2018-12-31
93,IM1KWY,Maison (DEMOLIE),Molsheim,7.4476908,48.6365789,,50.0,,Façades et toiture sur rue et sur cour et puits dans la cour : inscription par arrêté du 29 avril 1931,
94,I2WZP2,Papeterie Pasquay (ancienne),Molsheim,7.42428402959426,48.6334653040993,mauvais,20.0,Quelques bâtiments réhabilités - majorité du site désaffecté et en mauvais état,Maison (cad. BR 237) : inscription par arrêté du 19 novembre 1993,2018-12-31
95,I5T9Y9,Eglise protestante Saint-Martin,Molsheim,7.44175472451404,48.6005192971514,bon,0.0,Restaurée en 2016,Façades et toitures du corps de logis principal (cad. ZE 45) : inscription par arrêté du 4 février 1976,2018-12-31
96,IO3XRH,Fontaine,Molsheim,7.44319542660809,48.6043894573387,mauvais,40.0,Grès très desquamé voire pulvérulent.,Façades et toitures des bâtiments anciens (oeuvres de Questel) (cad. 14 : 02 AU 1 ; 14 : 02 AV 1) : inscription par arrêté du 26 novembre 1979,2018-12-31
97,I43KY0,Fortifications (vestiges des anciennes),Molsheim,7.44354424646498,48.6038620253527,moyen,5.0,,Hôtel (cad. DZ 37) : classement par arrêté du 7 août 1941,2018-12-31
98,I2YT8Q,Maison,Molsheim,7.44428787668728,48.6037056108188,mauvais,,travaux de traitement du pan de bois à faire. Forte infiltration sur façade Nord,Façades et toiture : inscription par arrêté du 29 avril 1931,2018-12-31
99,IA5EB8,Maison,Molsheim,7.44436787451914,48.602343921647,bon,15.0,,Facades et toiture : inscription par arrêté du 29 avril 1931,2018-12-31
100,IY4SJU,Maison,Molsheim,7.44260500752266,48.601750661359,moyen,15.0,"Consolidation à effectuer sur le grès, surtout parties sculptées",Maison dite de l'Astronome (cad. AB 366) : inscription par arrêté du 30 mai 1990,2018-12-31
101,IT7E6W,Maison,Molsheim,7.44244226047922,48.6017068795687,moyen,5.0,Grès à consolider,Les cariatides du portail d'entrée et l'inscription encastrée dans la façade : inscription par arrêté du 29 avril 1931,2018-12-31
102,IB2QMX,Maison,Molsheim,7.44166570148249,48.6049328101877,bon,25.0,,Dolmen (cad. H 1278p) : classement par arrêté du 16 avril 1969,2018-12-31
103,I1OY40,Maison,Molsheim,7.4398786,48.6033191,,32.0,,Les deux portes d'entrée dans le mur de clôture de la cour : inscription par arrêté du 21 avril 1934,
104,IURB6N,Maison,Molsheim,7.44138666646145,48.6046853989268,bon,50.0,joints ouverts,Portail d'entrée sur cour : inscription par arrêté du 29 avril 1931,2018-12-31
105,IDS0SZ,Château de Dreistein,Molsheim,7.39137886082987,48.4399411429006,moyen,0.0,,Château de Dreistein (cad. A 79) : inscription par arrêté du 6 mars 1990,2018-12-31
106,I19HTO,Eglise protestante et cimetière,Molsheim,7.43765176903053,48.5847277299851,bon,,"Intérieurs restaurés en 2016, assainissement extérieur à réaliser","Totalité des vestiges, y compris le sol (cad. 01 31, 33, 34, 39) : inscription par arrêté du 10 septembre 1990",2018-12-31
107,I6RXV6,Synagogue,Molsheim,7.4430668445497,48.6049498941916,moyen,,Ext. restaurés. Enduits et décors intérieurs à restaurer.,Le cimetière (cad. AC 197) : classement par arrêté du 5 janvier 1993,2018-12-31
108,IKAPAX,Chapelle funéraire de la famille Muller,Molsheim,7.31442722879423,48.5229885016613,bon,30.0,,"Intérieurs, y compris les décors ; façade Nord-Ouest avec son fronton cintré (cad. D 194) : inscription par arrêté du 23 janvier 1990",2017-12-31
109,IPC9BF,Domaine de Windeck (ancien),Molsheim,7.42918899041594,48.4574660762673,bon,20.0,Parc et ruines non visités. Usures superficielles et salissures de l'enduit ext. Volets vétustes.,Porte Saint-Gilles : classement par arrêté du 15 novembre 1913,2018-12-31
110,IBRVQI,Grange dîmière,Molsheim,7.52980828955787,48.5237339235347,bon,57.0,"réfection complète récente, enduits extérieurs très durs",Ossuaire : inscription par arrêté du 28 juillet 1937,2018-12-31
111,IS7LLT,Site de l'ancien château,Molsheim,7.46581348072599,48.617162100024,moyen,20.0,,"Eléments subsistants de l'enceinte extérieure et du terrain archéologique correspondant (cad. D 185 à 187, 189, 190, 193 à 198, 200 à 203, 205, 206, 208, 325 à 329, 332, 333, 372, 373, 377, 400 à 404, 410, 415, 418, 419, 436, 448, 449) : inscription par arrêté du 3 décembre 1993",2018-12-31
112,IJCO5I,Ancienne maison du Commandeur de l'Ordre teutonique ,Molsheim,7.43880992061831,48.4777573403771,mauvais,10.0,Couverture vétuste,"Site gallo-romain en totalité, soit les vestiges plus le terrain (sol et sous-sol) sur lequel ils sont situés, à savoir l'ensemble de la parcelle D 647, plus les parcelles D 1485 et 1487 sur une largeur de 100 mètres à partir du chemin de halage : inscription par arrêté du 14 mars 2000",2015-12-31
