,id,name,Arrondissemnt,Coor_x,Coor_y,Status,Dommages,Commentaire,Précision,Date
62,IRYVIR,Eglise catholique Saint-Martin,Thann-Guebwiller,7.28579719163084,47.984755346177,bon,,Enduits cimentés + dalle béton du chœur à déposer pour assainissement,Choeur : classement par liste de 1840,2018-12-31
63,IN5XVT,Eglise catholique Saint-Etienne,Thann-Guebwiller,7.35467468634064,47.8959399146517,bon,0.0,couverture à vérifier,Clocher : classement par arrêté du 6 décembre 1988,2018-12-31
64,IV8VQ4,Eglise Notre-Dame,Thann-Guebwiller,7.30026744974885,47.9565797918532,moyen,3.0,"Enduits extérieurs défectueux, peintures intérieures en mauvais état (travaux prévus 2019 ?)",Façades et toitures ; fontaine dite de la Reine (cad. 02 : 04 AM 97) : inscription par arrêté du 3 novembre 1994,2018-12-31
65,ID65KX,Enceinte fortifiée (vestiges),Thann-Guebwiller,7.29859373247322,47.9609758801355,moyen,20.0,"Nombreux joints défectueux, végétalisation. ",Les façades sur rues et les toitures correspondantes (cad. E 1500) : inscription par arrêté du 30 juillet 1963,2018-12-31
66,II7XWR,Fontaine Stockbrunnen (ancienne),Thann-Guebwiller,7.29664864443403,47.9578369685259,bon,30.0,,Motte castrale (cad. AZ 39 à 42) : inscription par arrêté du 5 mai 1995,2018-12-31
67,IS5X4A,Halle aux blés (ancienne),Thann-Guebwiller,7.29945694964398,47.9560302072716,mauvais,,Appuis de fenêtres Renaissance côté Sud cassés (grès). ,"Château (cad. C 194) : classement par décret du 15 mai 1927 ; Façades et toitures (y compris le portail à boules qui en marque l'entrée) des communs (cad. C 194) : classement par arrêté du 31 octobre 1991 ; Parc du château, y compris les douves, cours et terrasses entourant le château (cad. C 190, 191, 194, 196 à 216, 218 à 220) : classement par arrêté du 30 septembre 1994",2018-12-31
68,IISH1C,Hôtel de Ville (ancien),Thann-Guebwiller,7.29974036693585,47.9556228334987,moyen,,Enduits extérieurs à assainir + restauration pierre de taille à prévoir,Hôtel de Ville : classement par arrêté du 9 juillet 1921,2018-12-31
69,IJ8CO6,"Maison ""Des Trois Dames""",Thann-Guebwiller,7.30112249770804,47.9574193099273,moyen,80.0,"Remontées capillaires, enduits défectueux, suivi de couverture. ",Façades et toitures du château et de l'orangerie (cad. A 138) : inscription par arrêté du 11 avril 1990,2018-12-31
70,IRT0GD,Maison,Thann-Guebwiller,7.29511349997084,47.9579802976079,bon,50.0,,"Le sol de la parcelle de l'habitation et l'ensemble des constructions, à l'exclusion des aménagements de la seconde moitié du 20e siècle (cad. BI 128) : inscription par arrêté du 25 juillet 2008",2018-12-31
71,IRHJFS,Maison,Thann-Guebwiller,7.29443681779525,47.95831483557,bon,32.0,Remontées capillaires. ,La façade avec le bas-relief représentant Saint-Urbain : inscription par arrêté du 13 juin 1929,2018-12-31
72,ITR5RB,Maison,Thann-Guebwiller,7.29867416079437,47.9572266903533,bon,10.0,,Les deux puits situés dans la cour de l'immeuble : inscription par arrêté du 20 septembre 1946,2018-12-31
73,IO6A3A,Maison,Thann-Guebwiller,7.29863371446785,47.957069685586,bon,0.0,Travaux prévus été 2018 sur les façades et toitures / Menuiseries état moyen,Façades et toitures : inscription par arrêté du 13 juin 1929,2018-12-31
74,IFJHCB,Maison,Thann-Guebwiller,7.29806199104983,47.957510606163,moyen,5.0,Peinture inadaptée. ,Les façades et toitures : inscription par arrêté du 25 mars 1938,2018-12-31
75,IS16NG,Maison,Thann-Guebwiller,7.29659689859072,47.9601756950354,moyen,5.0,"Oriel tuiles manquantes, peinture façades inadaptée, porte cadre cassé, réparations anciennes. ","Façades avec oriel, toitures : inscription par arrêté du 13 juin 1929",2018-12-31
76,IM3NB5,Maison,Thann-Guebwiller,7.29686281501519,47.9596993810862,moyen,0.0,Couverture : quelques tuiles manquantes/descellées ou cassées. corniche. ,Pierre à cupules dite Le Rocher aux Pieds : classement par arrêté du 19 janvier 1911,2018-12-31
77,I3E23C,Maison,Thann-Guebwiller,7.29661669987062,47.9593344763433,moyen,100.0,"Travaux de restauration prévus (façades, toiture et menuiseries) - PC accordé (chantier 2018?2019?) ",Les ruines du château et la chapelle : classement par arrêté du 1er octobre 1874,2018-12-31
78,IWM863,Maison,Thann-Guebwiller,7.29921672766023,47.9566323008385,bon,,,Façades et toitures : inscription par arrêté du 13 juin 1929,2018-12-31
79,IPVCU0,Maison,Thann-Guebwiller,7.29922844444481,47.9565425158937,bon,15.0,,"L'église Saint-Pierre en totalité, tel que délimité en rouge sur le plan annexé à l'arrêté, située place du curé Thiard et figurant au cadastre section AH, parcelle 53 : inscription par arrêté du 15 janvier 2018.",2018-12-31
80,I3QGTV,Maison,Thann-Guebwiller,7.29789718098099,47.9569461374462,bon,35.0,,Façade : inscription par arrêté du 13 juin 1929,2018-12-31
81,I3ALLG,Maison,Thann-Guebwiller,7.29554075238663,47.9579205239297,mauvais,100.0,"Couverture, toiture, enduits et peintures défectueux, infiltrations, encadrements et porte abîmés. ",Eglise : classement par arrêté du 15 janvier 1920,2018-12-31
82,IZUJTE,Maison de l'Oeuvre Notre-Dame (ancienne),Thann-Guebwiller,7.29947525610122,47.9557061289379,bon,,,Eglise Saint-Jacques : classement par arrêté du 8 juillet 1912,2018-12-31
83,I7G43O,Maison,Thann-Guebwiller,7.29932109008878,47.9564561471417,moyen,10.0,"Réparations anciennes inadaptées, nombreuses épaufrures, motifs piochés, désquamation.  ","Pavillon Louis XIII, autrefois corps de garde : inscription par arrêté du 23 décembre 1925",2018-12-31
84,I02WCG,Maison,Thann-Guebwiller,7.29774669469645,47.9580040737253,bon,5.0,,Tour de Capitello (cad. A 1897) : inscription par arrêté du 8 mars 1991,2018-12-31
85,IAN82V,Synagogue (ancienne),Thann-Guebwiller,7.2984015820935,47.9578323620608,moyen,30.0,"Remontées capillaires, humidité persistante.",Salle des délibérations du conseil municipal au rez-de-chaussée : classement par arrêté du 23 octobre 1922,2018-12-31
86,ISAXCJ,Tour des Sorcières,Thann-Guebwiller,7.29954168500402,47.9555388574781,moyen,0.0,Nombreuses remontées capillaires. ,"Chapelle Saint-Julien, à l'exception du clocher (cad. A 260) : inscription par arrêté du 25 mai 1976",2018-12-31
87,IQ0PZN,Chapelle du cimetière,Thann-Guebwiller,6.904941134994,47.8071099755231,mauvais,20.0,Restauration complète prévue 2019,Façades et toitures : inscription par arrêté du 6 juin 1933,2018-12-31
88,I37CQF,"Maison ""Auf der Hölle""",Thann-Guebwiller,7.22716947845708,47.8848264744297,bon,5.0,Enduit extérieur ciment + dégradations superficielles des grès (intérieurs non visités),"Les façades et les toitures, ainsi que les deux jardins attenants et les deux fontaines, la salle d'honneur (cad. PW 105) : inscription par arrêté du 29 mai 2002",2018-12-31
89,IHNPJA,Château de Bucheneck,Thann-Guebwiller,7.22734337354455,47.8869071614341,bon,30.0,Humidité et mousses sur les parties basses dans les anciennes douves,"Façades, toitures, tourelle d'escalier et vestiges du mur d'enceinte (cad. 4 87) : inscription par arrêté du 6 décembre 1984",2018-12-31
90,I7LZE3,Commanderie des Hospitaliers de Saint-Jean (ancienne),Thann-Guebwiller,7.22739623232385,47.8878347799924,bon,15.0,Salissures couverture (chapelle non visitée),Eglise catholique : inscription par arrêté du 16 octobre 1930,2018-12-31
91,IKA6O7,Eglise Saint-Maurice,Thann-Guebwiller,7.23011742145014,47.887014201946,bon,40.0,Enduits intérieurs cimentés et peinture étanche (pieds de murs à assainir),Eglise Saint-Maurice : classement par arrêté du 12 août 1920,2018-12-31
92,I2AJV6,Auberge de la Couronne,Thann-Guebwiller,7.2305449075112,47.8847910725005,mauvais,100.0,"Enduit lacunaire, maçonneries exposées, grès très dégradés, menuiseries vétustes voire inexistantes ",Deux pignons : inscription par arrêté du 5 mai 1931,2018-12-31
93,I1OA5Z,Statue de Saint-Maurice,Thann-Guebwiller,7.22758155678361,47.8841003806628,bon,20.0,,Château (ruines) (cad. D 176) : inscription par arrêté du 20 juillet 1966,2018-12-31
94,ILNIVK,Synagogue,Thann-Guebwiller,7.22734370160713,47.8847581754477,moyen,5.0,"Soubassement en grès très dégradé, enduits cimentés, fenêtres PVC (intérieurs non visités)",Eglise Sainte-Marie (cad. D 73) : inscription par arrêté du 4 juin 1992,2018-12-31
95,IS3S0K,Chapelle Sainte-Marie ,Thann-Guebwiller,7.21654078956752,47.9518657184985,bon,,peintures murales restaurées en 2014,"Les parties suivantes de la maison forte : le logis et ses tours ; les vestiges de son mur d'enceinte ; la tour d'angle nord-ouest de l'enceinte ; la plate-forme du logis ; le puits ; la mare ; le bâtiment à usage de remise et écurie ; la maison de ferme dite "" maison du colon "" ; la grange (cad. C 1604, lieudit La Grange Missée) ; le colombier (cad. C 1038, lieudit La Grange Missée) : inscription par arrêté du 4 mai 2012",2018-12-31
96,I14606,Château Wagenbourg,Thann-Guebwiller,7.24199346986046,47.9591765855612,bon,50.0,vérification couverture,"Façades et toitures, y compris tour d'angle Est et tourelle d'escalier ; pont d'accès avec deux piliers ; à l'intérieur : grand escalier avec sa balustrade en bois et sa cage ; salles voûtées de la tour d'angle : rez-de-chaussée en voûtes d'arêtes, premier étage en croisée d'ogives ; escalier en vis dans la tourelle ; pièce à l'angle Ouest du premier étage avec son parquet, son plafond stuqué et sa cheminée ; pièce lambrissée à l'angle Nord du second étage ainsi que les six statues allégoriques du 18e siècle dans le jardin (cad. 21 78, 79) : inscription par arrêté du 1er octobre 1987",2018-12-31
97,IIVCFC,Eglise catholique Saint-Sébastien,Thann-Guebwiller,7.23746534486787,47.9601414486627,bon,40.0,"Enduit en partie basse à reprendre, altérations superficielles des grès, mousses","Moulin à vent, dit En Carretou (cad. B 553) : inscription par arrêté du 27 janvier 1992",2018-12-31
98,I5O4V2,Fontaine,Thann-Guebwiller,7.23839006001475,47.9606222261026,moyen,0.0,Grès à assainir et consolider,Fontaine : inscription par arrêté du 22 mars 1934,2018-12-31
99,IFM4IX,Maison,Thann-Guebwiller,7.2370791632179,47.960405288531,bon,0.0,,"Nécropole tumulaire (cad. ZD 9, 10, 22, 74) : inscription par arrêté du 4 août 1993",2018-12-31
100,IQEM82,Menhir,Thann-Guebwiller,7.22062673369541,47.9576513160176,bon,20.0,état stable,Menhir : classement par arrêté du 18 juillet 1938,2018-12-31
101,IUAZ2V,Château d'Engelbourg (ruines),Thann-Guebwiller,7.10100727619351,47.8146341699247,moyen,,,Eglise Saint-Jean de Cinarca (ruines) (cad. B 1143) : classement par arrêté du 23 juillet 1976,2018-12-31
102,I9Q6ZO,Collégiale Saint-Thiebault (ancienne),Thann-Guebwiller,7.10162142762723,47.8110406757206,moyen,35.0,Restauration portail nord et pilier des anges 2018-2019 ,Porte Noire : classement par liste de 1840,2018-12-31
103,IF01J8,Enceinte (ancienne),Thann-Guebwiller,7.0955112,47.8122155,bon,20.0,Entretien courant couv. à prévoir/humidité et fissurations à surveiller tour cigognes,"Tour des Cigognes (cad. 10 118b) : classement par arrêté du 4 mars 1920 ; Façades et toitures de la Tour des Sorcières et de la maison attenante, sises 1 place du Burgert (cad. 2 73, 14) : classement par arrêté du 28 novembre 1963",2018-12-31
104,IBRDS0,Fontaine Saint-Thiébaut,Thann-Guebwiller,7.10152153094458,47.811436193256,moyen,25.0,,Choeur ; clocher : inscription par arrêté du 21 mai 1927,2018-12-31
105,I3G0DA,Fontaine des Vignerons,Thann-Guebwiller,7.10144730168729,47.8122443676688,mauvais,30.0,"Phase étude diagnostic - grès mauvais état, parties manquantes à restituer",Fontaine des Vignerons : inscription par arrêté du 22 mars 1922,2018-12-31
106,IS2A40,Halle aux blés (ancienne),Thann-Guebwiller,7.10197803003161,47.8122411858108,bon,20.0,,Eglise (cad. A 182) : inscription par arrêté du 7 mars 1975,2018-12-31
107,IHMU68,Maison,Thann-Guebwiller,7.10010450213766,47.8108571869763,péril,40.0,Maison en partie ruinée - Oriel en voie de désolidarisation et pignon sur rue très instable,Eglise Saint-Martin-d'Ainay : classement par liste de 1840,2018-12-31
108,IDGEP2,Maison Ehrhard,Thann-Guebwiller,7.10128676915414,47.8113569091295,bon,10.0,Entretien couverture à prévoir,Le portail : inscription par arrêté du 17 avril 1935,2018-12-31
109,I8PCPS,Immeuble,Thann-Guebwiller,7.10113831174795,47.8115350007844,moyen,20.0,Rez-de-chaussée restauré en 2017 - reste de la façade + oriel à consolider ,"Le château, à l'exclusion des parties classées : inscription par arrêté du 4 juin 1926 - Les façades et toitures : classement par arrêté du 20 juin 1945 - Le parc du château, y compris les parties bâties et les murs d'enceinte et à l'exception de la statuaire, ainsi que les façades et toitures des bâtiments des communs et les deux éléments originaux déposés de tourelle du château (cf plan annexé à l'arrêté) (cad. B 1676, 640, 643) : inscription par arrêté du 13 décembre 2006",2018-12-31
